Day 1
117897000 MSFT 138.858 445 38 Buy
117270500 TSLA 138.596 769 16 Buy
117267500 TSLA 138.39 159 47 Buy
117267000 TSLA 138.254 922 48 Buy
117260500 TSLA 137.978 779 23 Buy
117276500 TSLA 137.599 873 12 Buy
117236000 TSLA 137.318 248 10 Buy
117224000 MSFT 137.277 546 31 Buy
117249000 TSLA 137.272 377 2 Buy
117228000 MSFT 137.221 59 22 Buy
117245000 TSLA 137.164 50 44 Buy
117247500 TSLA 136.948 512 36 Buy
117238000 TSLA 136.886 991 2 Buy
117218000 MSFT 136.855 574 27 Buy
117214500 MSFT 136.829 557 39 Buy
117215500 MSFT 136.473 522 6 Buy
117231500 MSFT 136.44 818 37 Buy
117231000 MSFT 136.388 805 4 Buy
117167000 AMZN 135.745 140 28 Buy
117000500 GOOGL 135.471 416 9 Buy
117164000 AMZN 135.418 204 49 Buy
116946000 GOOGL 135.262 618 7 Buy
117037000 AAPL 135.15 421 23 Buy
117010500 GOOGL 135.103 276 47 Buy
117001500 GOOGL 135.088 56 16 Buy
116940000 GOOGL 135.029 84 3 Buy
117007500 GOOGL 134.836 516 23 Buy
116917500 GOOGL 134.77 453 19 Buy
116991000 GOOGL 134.749 341 1 Buy
117011000 GOOGL 134.649 136 42 Buy
116929500 GOOGL 134.635 943 45 Buy
116915000 GOOGL 134.617 830 39 Buy
116942500 GOOGL 134.591 213 24 Buy
116909500 AMZN 134.56 273 24 Buy
116944500 GOOGL 134.527 294 48 Buy
117004000 GOOGL 134.521 75 16 Buy
116912500 AMZN 134.389 693 30 Buy
116932500 GOOGL 134.158 762 34 Buy
116836000 MSFT 133.961 308 12 Buy
116887000 GOOGL 133.783 199 1 Buy
116827000 MSFT 133.667 146 22 Buy
116822000 MSFT 133.4 154 32 Buy
116795000 MSFT 133.336 748 13 Buy
116818500 MSFT 133.331 413 2 Buy
116702500 GOOGL 133.279 169 8 Buy
116821000 MSFT 133.241 26 5 Buy
116810500 MSFT 133.232 117 45 Buy
116792500 MSFT 133.133 993 46 Buy
116745500 MSFT 133.095 226 14 Buy
116749500 MSFT 133.066 90 46 Buy
116745000 MSFT 133.009 716 42 Buy
116751500 MSFT 132.767 638 49 Buy
116812000 MSFT 132.651 675 24 Buy
116668000 MSFT 132.23 795 26 Buy
116671000 MSFT 131.728 804 37 Buy
116537000 AAPL 131.479 983 8 Buy
116565000 AAPL 131.46 569 34 Buy
116535500 TSLA 131.226 954 29 Buy
116536000 TSLA 131.149 806 16 Buy
116533500 AAPL 130.762 843 49 Buy
116567000 AAPL 130.744 534 12 Buy
116534000 AAPL 130.674 179 47 Buy
116521000 AAPL 129.623 588 2 Buy
116391500 AAPL 128.894 76 28 Buy
112397000 MSFT 128.487 456 11 Buy
112396000 MSFT 128.012 934 38 Buy
112379000 MSFT 127.595 827 33 Buy
112383500 MSFT 127.373 868 10 Buy
112378500 MSFT 127.016 818 24 Buy
112364500 MSFT 126.792 754 16 Buy
111838500 AAPL 126.7 747 15 Buy
112366500 MSFT 126.649 444 1 Buy
111835500 AMZN 126.577 547 44 Buy
111806500 AMZN 126.372 863 2 Buy
111830000 AMZN 126.194 289 23 Buy
111805500 AMZN 126.117 226 5 Buy
112265000 AAPL 126.048 370 17 Buy
111804500 AMZN 125.832 193 21 Buy
111774500 AMZN 125.538 4 33 Buy
111780500 AMZN 125.519 640 33 Buy
111793500 AMZN 125.425 741 4 Buy
112371500 MSFT 125.405 362 15 Buy
111447000 GOOGL 125.379 806 4 Buy
111435500 GOOGL 125.296 99 11 Buy
111779500 AMZN 125.276 316 6 Buy
111398500 GOOGL 125.143 966 27 Buy
111403500 AAPL 125.079 341 46 Buy
111404000 AAPL 124.912 254 12 Buy
111390500 TSLA 124.88 490 14 Buy
111442000 GOOGL 124.794 744 35 Buy
111782500 AMZN 124.719 730 8 Buy
111384000 AAPL 124.324 302 5 Buy
111382500 AAPL 124.318 921 29 Buy
111376500 TSLA 124.294 44 2 Buy
111357000 AAPL 123.933 410 15 Buy
111346500 AAPL 123.875 521 13 Buy
111332500 TSLA 123.639 880 44 Buy
111339000 GOOGL 123.592 643 49 Buy
111338000 AAPL 123.556 194 6 Buy
111356000 AAPL 123.502 452 33 Buy
111350500 AAPL 123.414 118 20 Buy
111315500 TSLA 123.166 892 9 Buy
111316500 TSLA 123.116 894 21 Buy
111351500 AAPL 122.992 184 49 Buy
111357500 AAPL 122.782 961 19 Buy
110999500 MSFT 122.752 785 42 Buy
110551500 AAPL 121.999 926 7 Buy
110627000 GOOGL 121.99 326 34 Buy
110556500 AAPL 121.968 223 44 Buy
110632000 GOOGL 121.834 990 48 Buy
108529500 TSLA 121.731 903 39 Buy
108525000 TSLA 121.258 260 44 Buy
107340500 GOOGL 121.102 185 44 Buy
107322500 GOOGL 121.092 599 15 Buy
107335000 GOOGL 120.97 973 25 Buy
106250000 GOOGL 120.823 147 9 Buy
107327500 GOOGL 120.462 125 43 Buy
107325500 GOOGL 120.44 431 45 Buy
101783000 GOOGL 120.343 669 31 Buy
101757500 GOOGL 119.737 958 16 Buy
101755000 GOOGL 119.705 127 35 Buy
101761500 GOOGL 119.563 706 40 Buy
101618000 GOOGL 119.204 909 17 Buy
101684000 GOOGL 119.063 592 25 Buy
101461000 TSLA 119.044 163 11 Buy
101742500 GOOGL 119.044 99 4 Buy
101456000 TSLA 119.019 938 4 Buy
101517000 TSLA 118.977 252 25 Buy
101444000 TSLA 118.973 216 49 Buy
101765500 GOOGL 118.911 956 4 Buy
101614000 GOOGL 118.895 885 34 Buy
101448500 TSLA 118.814 260 22 Buy
101691500 GOOGL 118.796 686 13 Buy
101451500 TSLA 118.772 797 34 Buy
101450500 TSLA 118.771 864 30 Buy
101658000 GOOGL 118.755 356 44 Buy
101463000 TSLA 118.709 926 36 Buy
101689000 GOOGL 118.683 518 11 Buy
101653000 GOOGL 118.671 965 40 Buy
101653500 GOOGL 118.471 837 31 Buy
101422000 TSLA 118.451 752 11 Buy
101768000 GOOGL 118.442 549 19 Buy
101450000 TSLA 118.394 283 37 Buy
101775000 GOOGL 118.362 213 1 Buy
101416000 TSLA 118.281 746 36 Buy
101405500 TSLA 118.212 975 34 Buy
101661000 GOOGL 118.04 911 22 Buy
101668500 GOOGL 118.038 520 2 Buy
101409500 TSLA 117.861 175 39 Buy
101396000 TSLA 117.08 540 44 Buy
101382500 TSLA 116.732 560 35 Buy
101380500 TSLA 116.629 510 16 Buy
101395500 TSLA 116.335 51 41 Buy
101392000 TSLA 116.294 530 45 Buy
101354000 TSLA 116.098 304 35 Buy
101368500 TSLA 115.913 220 38 Buy
101372500 TSLA 115.873 261 47 Buy
101389500 TSLA 115.866 917 40 Buy
101341000 TSLA 115.757 927 18 Buy
101349500 TSLA 115.696 483 15 Buy
101369500 TSLA 115.524 472 39 Buy
101356000 TSLA 115.429 465 31 Buy
101337000 TSLA 115.3 114 31 Buy
101346000 TSLA 114.883 167 5 Buy
101333500 TSLA 114.722 615 49 Buy
101326500 TSLA 114.599 394 10 Buy
101324000 TSLA 114.174 582 7 Buy
101325500 TSLA 113.676 420 43 Buy
101315000 TSLA 113.604 965 2 Buy
101326000 TSLA 113.584 256 19 Buy
101305500 TSLA 113.213 975 26 Buy
101289000 TSLA 112.745 29 46 Buy
101287000 TSLA 112.184 25 20 Buy
101171000 TSLA 110.917 9 37 Buy
101201000 TSLA 110.89 208 44 Buy
101159000 TSLA 110.885 639 7 Buy
101162000 TSLA 110.864 87 14 Buy
101160500 MSFT 110.728 894 43 Buy
101156000 MSFT 110.169 931 3 Buy
101145500 TSLA 109.991 207 27 Buy
101113500 TSLA 109.825 212 3 Buy
101069000 TSLA 109.32 576 36 Buy
101099500 TSLA 109.314 649 43 Buy
101095500 TSLA 109.205 522 32 Buy
101059000 MSFT 109.078 595 25 Buy
101066000 MSFT 108.912 411 44 Buy
101066500 MSFT 108.687 620 38 Buy
101077500 TSLA 108.636 809 30 Buy
100997500 MSFT 108.516 113 8 Buy
100975000 MSFT 108.495 945 42 Buy
100995500 MSFT 107.989 879 41 Buy
100948000 MSFT 107.972 591 16 Buy
100960000 MSFT 107.8 660 10 Buy
100936500 MSFT 107.616 236 25 Buy
100994000 MSFT 107.553 711 14 Buy
100935500 MSFT 107.523 23 10 Buy
100904000 MSFT 107.184 313 21 Buy
100910000 MSFT 107.025 855 23 Buy
100810500 MSFT 106.853 7 35 Buy
100834500 TSLA 106.848 888 31 Buy
100803000 TSLA 106.792 413 6 Buy
100830500 TSLA 106.77 472 25 Buy
100808500 TSLA 106.743 686 32 Buy
100829000 TSLA 106.701 549 13 Buy
100913500 MSFT 106.678 320 32 Buy
100791500 TSLA 106.553 92 19 Buy
100834000 TSLA 106.521 109 24 Buy
100789000 TSLA 106.389 147 7 Buy
100783500 TSLA 106.314 666 23 Buy
100782000 TSLA 106.137 495 27 Buy
100812000 MSFT 105.947 405 46 Buy
100786000 TSLA 105.822 917 3 Buy
100776500 TSLA 105.235 630 10 Buy
100811000 TSLA 105.101 894 12 Buy
100770000 TSLA 104.847 639 6 Buy
100766500 TSLA 104.188 674 20 Buy
100767500 TSLA 104.167 58 12 Buy
100742000 TSLA 103.313 518 47 Buy
100746500 TSLA 103.162 541 31 Buy
100753500 TSLA 103.096 975 22 Buy
100741000 TSLA 103.053 347 33 Buy
100736000 TSLA 103 745 6 Buy
100670000 TSLA 102.821 162 15 Buy
100664500 TSLA 102.457 65 22 Buy
100650500 TSLA 102.433 692 37 Buy
100737500 TSLA 102.408 339 43 Buy
100724500 TSLA 102.257 779 44 Buy
100644500 TSLA 102.23 735 18 Buy
100725500 TSLA 102.117 875 7 Buy
100544500 TSLA 101.683 981 6 Buy
100625000 TSLA 101.637 979 20 Buy
100604500 MSFT 101.534 2 40 Buy
100542000 TSLA 101.514 373 24 Buy
100621000 TSLA 101.23 961 44 Buy
100598000 TSLA 101.197 802 11 Buy
100542500 MSFT 101.14 365 10 Buy
100526000 TSLA 100.53 109 26 Buy
100554500 MSFT 100.522 910 23 Buy
100543000 MSFT 100.456 196 33 Buy
100545500 MSFT 100.443 400 30 Buy
100536000 TSLA 100.084 577 44 Buy
100524000 TSLA 99.9914 421 39 Buy
100531000 TSLA 99.931 674 41 Buy
100521000 TSLA 99.8252 103 13 Buy
100519000 TSLA 99.4615 917 6 Buy
100518000 TSLA 99.2301 802 34 Buy
100518500 TSLA 98.9741 27 34 Buy
100517500 TSLA 98.8705 43 13 Buy
100508500 TSLA 98.1681 888 20 Buy
100512500 TSLA 98.0802 739 28 Buy
100483500 TSLA 95.4217 504 31 Buy
100483000 TSLA 94.9594 440 31 Buy
100459000 TSLA 94.8239 677 10 Buy
100419000 TSLA 94.5618 481 7 Buy
100447000 TSLA 94.5385 98 25 Buy
100449000 TSLA 94.5274 555 14 Buy
100446500 TSLA 94.5231 968 4 Buy
100423000 TSLA 94.3949 754 8 Buy
100409000 TSLA 93.678 751 37 Buy
100386500 TSLA 93.3524 247 2 Buy
100424500 TSLA 93.327 268 49 Buy
100382000 TSLA 93.1828 987 38 Buy
100393000 TSLA 92.687 781 39 Buy
100381000 TSLA 92.3753 85 15 Buy
100397000 TSLA 92.1483 429 23 Buy
100363500 TSLA 92.1382 496 15 Buy
100373000 TSLA 91.9109 239 30 Buy
100355500 TSLA 91.8653 166 38 Buy
100401000 TSLA 91.814 125 30 Buy
100360000 TSLA 91.6522 694 28 Buy
100377000 TSLA 91.5572 396 44 Buy
100329500 TSLA 91.2398 876 10 Buy
100258500 TSLA 91.0833 791 5 Buy
100266000 TSLA 91.0266 164 49 Buy
100294500 TSLA 91.0189 979 44 Buy
100316000 TSLA 90.944 261 13 Buy
100402500 TSLA 90.7311 227 40 Buy
100268500 TSLA 90.6777 228 49 Buy
100280500 TSLA 90.4647 450 41 Buy
100270500 TSLA 90.3203 272 2 Buy
100205000 TSLA 90.2488 271 18 Buy
100404000 TSLA 89.9921 323 24 Buy
100208000 TSLA 89.9196 656 38 Buy
100195000 TSLA 89.5769 321 31 Buy
100281000 TSLA 89.3696 175 43 Buy
100195500 TSLA 89.361 393 41 Buy
100182000 TSLA 89.3584 875 14 Buy
100200500 TSLA 89.3398 646 5 Buy
100190500 TSLA 89.2368 653 6 Buy
100188000 TSLA 88.8535 808 13 Buy
100284000 TSLA 88.8358 552 46 Buy
100181500 TSLA 88.7929 982 17 Buy
100176500 TSLA 88.775 363 11 Buy
100177500 TSLA 88.4979 798 30 Buy
100160000 TSLA 88.4734 832 3 Buy
100145500 TSLA 88.4305 215 15 Buy
100143000 TSLA 87.9643 854 12 Buy
100134000 TSLA 87.3949 547 3 Buy
100093500 TSLA 86.0371 910 17 Buy
100091500 TSLA 85.6633 850 14 Buy
100089500 TSLA 85.3986 27 36 Buy
100084000 TSLA 84.7225 822 19 Buy
100086000 TSLA 84.6633 356 49 Buy
100085500 TSLA 84.6228 655 3 Buy
100070000 TSLA 82.3519 330 25 Buy
100072000 TSLA 82.0415 433 18 Buy
100053500 TSLA 81.9307 524 31 Buy
100055000 TSLA 81.7276 974 5 Buy
100044000 TSLA 81.6214 400 34 Buy
100035000 TSLA 80.8543 412 8 Buy
100010500 TSLA 80.3196 546 3 Buy
100022000 TSLA 80.2672 390 19 Buy
100026500 TSLA 79.0694 441 24 Buy
100028500 TSLA 78.3188 579 2 Buy
100031000 TSLA 77.3465 880 26 Buy
122496500 TSLA 160.223 925 9 Sell
122495500 AMZN 160.711 809 15 Sell
122499500 AMZN 160.718 714 17 Sell
122499000 GOOGL 161.242 584 26 Sell
122494500 MSFT 161.662 601 1 Sell
122497500 GOOGL 161.683 607 17 Sell
122497000 GOOGL 161.933 965 4 Sell
122498500 GOOGL 162.176 779 27 Sell
122468000 AAPL 164.446 187 1 Sell
122490500 AAPL 164.453 604 4 Sell
122469500 AAPL 164.486 130 33 Sell
122471000 AAPL 164.612 826 42 Sell
122376500 GOOGL 164.783 703 42 Sell
122475500 AAPL 164.94 709 31 Sell
122476500 AAPL 165.073 236 5 Sell
121390000 MSFT 165.188 167 43 Sell
121307000 MSFT 165.34 75 30 Sell
122492500 AAPL 165.391 563 16 Sell
100559000 AMZN 165.428 506 34 Sell
122495000 AAPL 165.463 217 38 Sell
122496000 AAPL 165.546 961 48 Sell
122493500 AAPL 165.612 902 4 Sell
100525500 AMZN 165.904 620 23 Sell
121045500 MSFT 165.976 449 6 Sell
122498000 AAPL 166.026 859 29 Sell
100502000 AMZN 166.144 361 13 Sell
100514000 AMZN 166.151 40 19 Sell
100499500 AMZN 166.228 329 3 Sell
100533000 AMZN 166.406 667 47 Sell
100534000 AMZN 166.627 204 27 Sell
100502500 AMZN 166.637 163 21 Sell
100494000 AMZN 167.031 342 34 Sell
100479500 AMZN 167.065 748 2 Sell
100511500 AMZN 167.332 466 46 Sell
100441500 AMZN 167.397 584 35 Sell
100482000 AMZN 167.54 981 11 Sell
100399000 AMZN 168.347 184 20 Sell
100399500 AMZN 168.358 842 34 Sell
100403500 AMZN 168.367 438 48 Sell
100367000 AMZN 168.569 48 47 Sell
100372000 AMZN 168.641 839 12 Sell
100405000 AMZN 168.771 222 39 Sell
100377500 AMZN 168.809 162 27 Sell
100395000 AMZN 168.955 559 32 Sell
100320500 AMZN 169.54 821 15 Sell
100314500 AMZN 169.861 835 41 Sell
100318000 AMZN 169.87 277 3 Sell
100317000 AMZN 170.2 983 13 Sell
100297000 AMZN 171.51 18 40 Sell
100264500 AMZN 172.516 130 2 Sell
100220000 AMZN 175.372 60 9 Sell
100222000 AMZN 175.689 277 40 Sell
100214000 AMZN 176.088 24 26 Sell
100215500 AMZN 176.107 323 17 Sell
100193500 AMZN 176.381 742 2 Sell
100210000 AMZN 176.545 104 17 Sell
100197500 AMZN 176.562 790 29 Sell
100216000 AMZN 176.699 78 23 Sell
100194000 AMZN 176.972 363 30 Sell
100163000 AMZN 178.01 755 4 Sell
100164500 AMZN 178.106 310 22 Sell
100178000 AMZN 178.17 318 23 Sell
100164000 AMZN 178.685 894 46 Sell
100157500 AMZN 178.706 696 2 Sell
100146000 AMZN 179.051 388 23 Sell
100126000 AMZN 179.057 335 45 Sell
100154500 AMZN 179.455 728 25 Sell
100148500 AMZN 179.742 988 45 Sell
100125500 AMZN 179.864 494 1 Sell
100119000 AMZN 180.284 95 23 Sell
100088500 AMZN 180.338 672 5 Sell
100090000 AMZN 181.136 491 39 Sell
100011500 AMZN 181.17 32 17 Sell
100021500 AMZN 181.266 862 43 Sell
100116000 AMZN 181.289 550 41 Sell
100019500 AMZN 181.37 941 40 Sell
Day 2
222495500 GOOGL 232.075 954 9 Buy
222496500 GOOGL 232.042 992 33 Buy
222481000 TSLA 229.659 139 38 Buy
222490000 TSLA 229.637 19 29 Buy
222474500 TSLA 229.367 1000 2 Buy
222463500 TSLA 229.247 82 23 Buy
222485000 TSLA 229.155 589 41 Buy
222359500 AAPL 228.822 423 41 Buy
222360500 AAPL 228.789 745 48 Buy
222495000 TSLA 228.593 744 39 Buy
222120500 GOOGL 227.951 940 47 Buy
222350500 AAPL 227.876 776 18 Buy
222497000 TSLA 227.764 455 46 Buy
222345000 AAPL 227.594 921 22 Buy
222020500 TSLA 226.813 406 4 Buy
222012000 AMZN 226.755 516 7 Buy
222009000 GOOGL 226.22 244 5 Buy
222004500 AAPL 226.054 419 10 Buy
221966500 GOOGL 225.049 167 40 Buy
221908500 TSLA 224.992 38 22 Buy
221914000 TSLA 224.841 753 35 Buy
221918500 TSLA 224.84 970 11 Buy
221972000 AAPL 224.807 220 47 Buy
221923000 MSFT 224.666 371 46 Buy
221866000 MSFT 224.295 454 5 Buy
221873000 MSFT 224.286 727 31 Buy
221870000 MSFT 224.274 725 3 Buy
221859000 GOOGL 223.991 179 12 Buy
221456500 TSLA 223.809 811 40 Buy
221873500 MSFT 223.762 51 9 Buy
221884500 MSFT 223.571 860 15 Buy
221191000 AMZN 223.5 346 30 Buy
221193500 GOOGL 223.463 197 49 Buy
221879000 MSFT 223.393 248 36 Buy
221444000 TSLA 223.324 603 23 Buy
221177000 GOOGL 223.149 104 12 Buy
221192000 GOOGL 223.121 404 5 Buy
221886000 MSFT 223.071 807 17 Buy
221177500 AMZN 222.939 244 38 Buy
221185000 GOOGL 222.857 909 43 Buy
221436500 TSLA 222.504 348 44 Buy
221438500 TSLA 222.371 270 48 Buy
220978500 MSFT 222.182 335 19 Buy
221009500 AAPL 222.18 561 16 Buy
220945000 AMZN 222.143 729 30 Buy
221437000 TSLA 221.955 796 13 Buy
220601500 TSLA 220.959 589 31 Buy
220167500 AAPL 220.917 626 10 Buy
220155500 AAPL 220.135 67 28 Buy
220133000 AAPL 219.232 582 8 Buy
220132500 AAPL 219.087 184 38 Buy
220108000 AMZN 219.028 118 17 Buy
220138500 AAPL 219.015 496 44 Buy
220115500 AMZN 218.633 148 33 Buy
220051500 AMZN 218.386 624 24 Buy
219989000 GOOGL 218.256 965 43 Buy
219995500 GOOGL 218.111 29 22 Buy
219978500 AAPL 218.028 407 23 Buy
219984000 GOOGL 217.993 85 24 Buy
219987500 AAPL 217.89 551 15 Buy
220000500 AAPL 217.846 948 44 Buy
219977500 GOOGL 217.524 913 45 Buy
219994500 AAPL 217.451 827 16 Buy
219665000 AAPL 217.257 493 2 Buy
219999500 AAPL 217.201 140 36 Buy
219955500 AAPL 217.192 904 42 Buy
219958000 AAPL 217.071 828 44 Buy
219727500 GOOGL 217.028 641 16 Buy
219616500 AAPL 216.947 544 34 Buy
219621500 GOOGL 216.945 501 17 Buy
219728000 GOOGL 216.085 152 3 Buy
219589000 GOOGL 215.916 868 23 Buy
219588500 GOOGL 215.882 308 36 Buy
219520500 TSLA 214.839 130 31 Buy
219507000 TSLA 214.553 940 7 Buy
219474000 TSLA 213.219 435 14 Buy
219482000 TSLA 212.994 897 40 Buy
219464000 TSLA 212.936 35 29 Buy
219481500 TSLA 212.914 759 7 Buy
219468500 TSLA 212.843 634 25 Buy
219453500 TSLA 212.643 436 9 Buy
219467500 TSLA 212.627 983 48 Buy
219460000 TSLA 212.362 556 40 Buy
219467000 TSLA 212.064 314 39 Buy
219188500 TSLA 212.064 910 16 Buy
219454000 TSLA 212.023 1000 32 Buy
219003500 AAPL 211.918 143 38 Buy
219435000 TSLA 211.707 259 16 Buy
218994000 AAPL 211.705 34 8 Buy
218997500 AAPL 211.68 317 41 Buy
219350500 AAPL 211.671 601 42 Buy
219327000 AAPL 211.64 583 14 Buy
219002500 AAPL 211.363 410 13 Buy
219331500 AAPL 211.257 255 48 Buy
219336000 AAPL 210.869 803 11 Buy
219007000 AAPL 210.837 554 15 Buy
218971000 AAPL 210.65 540 37 Buy
218961000 AAPL 210.415 696 29 Buy
218949500 AAPL 210.058 327 30 Buy
218957500 AAPL 210.052 598 45 Buy
218104000 TSLA 209.961 743 41 Buy
218233000 AAPL 209.735 851 43 Buy
217941500 MSFT 209.677 642 32 Buy
217960500 MSFT 209.666 23 7 Buy
218963500 AAPL 209.634 826 9 Buy
218955000 AAPL 209.6 614 10 Buy
217946000 MSFT 209.265 282 42 Buy
217946500 MSFT 208.976 688 9 Buy
217798500 MSFT 208.799 557 20 Buy
217790500 MSFT 208.735 981 12 Buy
217799500 MSFT 208.686 989 4 Buy
217766500 GOOGL 208.58 133 46 Buy
217690000 AMZN 208.446 409 11 Buy
217745500 MSFT 208.417 100 28 Buy
217788000 MSFT 208.34 655 30 Buy
217751000 GOOGL 208.297 487 31 Buy
217666500 MSFT 208.213 993 28 Buy
217659000 MSFT 208.196 952 26 Buy
217788500 MSFT 208.183 582 44 Buy
217790000 MSFT 208.001 161 42 Buy
217649000 MSFT 207.768 138 35 Buy
217549000 AAPL 207.58 34 35 Buy
217538000 TSLA 207.334 36 5 Buy
217636500 MSFT 207.296 642 9 Buy
217536000 TSLA 207.29 625 40 Buy
217531000 TSLA 207.248 297 36 Buy
217526000 TSLA 207.07 995 24 Buy
217449000 AMZN 206.991 471 38 Buy
217418500 AMZN 206.978 124 40 Buy
217528500 TSLA 206.814 236 13 Buy
217526500 TSLA 206.814 252 13 Buy
217450000 AMZN 206.592 505 36 Buy
217370000 AMZN 206.445 395 9 Buy
217157000 AAPL 206.256 300 26 Buy
217407000 AMZN 205.993 840 8 Buy
217135000 AMZN 205.907 74 5 Buy
217099000 TSLA 205.862 758 24 Buy
217086500 AAPL 205.578 715 32 Buy
217407500 AMZN 205.464 377 10 Buy
217083500 AAPL 205.402 494 6 Buy
217097000 TSLA 205.392 163 11 Buy
217137000 AMZN 205.247 521 24 Buy
217136500 AMZN 205.197 334 1 Buy
217098500 TSLA 205.17 367 12 Buy
217411000 AMZN 204.751 586 34 Buy
217033500 AAPL 204.397 151 5 Buy
217034500 AAPL 204.16 184 30 Buy
216925000 AMZN 203.832 789 7 Buy
216921500 AMZN 203.768 814 22 Buy
216939000 AMZN 203.76 136 11 Buy
216919000 AMZN 203.612 33 26 Buy
216912500 AMZN 203.255 32 28 Buy
216913000 AMZN 203.225 391 45 Buy
216934500 AMZN 203.153 314 29 Buy
216901500 MSFT 203.14 584 2 Buy
216918000 AMZN 203.109 791 5 Buy
216802500 TSLA 203.025 241 41 Buy
216883500 MSFT 202.804 294 22 Buy
216632500 MSFT 202.587 651 20 Buy
216841500 MSFT 202.442 561 40 Buy
216629500 MSFT 202.43 593 24 Buy
